date,open,high,low,close,volume
2017-08-11T18:45:00,1.18340,1.18342,1.18208,1.18236,802
2017-08-11T19:00:00,1.18240,1.18274,1.18202,1.18274,422
2017-08-11T19:15:00,1.18270,1.18290,1.18246,1.18270,455
2017-08-11T19:30:00,1.18265,1.18286,1.18242,1.18252,384
2017-08-11T19:45:00,1.18246,1.18290,1.18232,1.18247,373
2017-08-11T20:00:00,1.18247,1.18252,1.18226,1.18240,143
2017-08-11T20:15:00,1.18235,1.18252,1.18232,1.18244,127
2017-08-11T20:30:00,1.18241,1.18244,1.18230,1.18234,141
2017-08-11T20:45:00,1.18240,1.18242,1.18197,1.18219,618
2017-08-13T21:00:00,1.18220,1.18284,1.18218,1.18280,38
2017-08-13T21:15:00,1.18262,1.18288,1.18210,1.18224,253
2017-08-13T21:30:00,1.18224,1.18264,1.18202,1.18248,427
2017-08-13T21:45:00,1.18248,1.18252,1.18222,1.18240,48
2017-08-13T22:00:00,1.18243,1.18248,1.18200,1.18208,311
2017-08-13T22:15:00,1.18208,1.18228,1.18196,1.18222,149
2017-08-13T22:30:00,1.18216,1.18220,1.18190,1.18194,152
2017-08-13T22:45:00,1.18200,1.18223,1.18190,1.18219,185
2017-08-13T23:00:00,1.18214,1.18236,1.18204,1.18209,193
2017-08-13T23:15:00,1.18209,1.18248,1.18187,1.18228,112
2017-08-13T23:30:00,1.18228,1.18252,1.18216,1.18237,137
2017-08-13T23:45:00,1.18240,1.18265,1.18214,1.18252,146
2017-08-14T00:00:00,1.18252,1.18290,1.18194,1.18230,465
2017-08-14T00:15:00,1.18226,1.18280,1.18191,1.18280,716
2017-08-14T00:30:00,1.18276,1.18292,1.18224,1.18240,267
2017-08-14T00:45:00,1.18236,1.18264,1.18186,1.18190,296
2017-08-14T01:00:00,1.18196,1.18230,1.18170,1.18219,323
2017-08-14T01:15:00,1.18214,1.18278,1.18201,1.18261,309
2017-08-14T01:30:00,1.18258,1.18264,1.18235,1.18258,129
2017-08-14T01:45:00,1.18262,1.18348,1.18259,1.18302,253
2017-08-14T02:00:00,1.18302,1.18339,1.18280,1.18334,210
2017-08-14T02:15:00,1.18330,1.18340,1.18278,1.18282,151
2017-08-14T02:30:00,1.18281,1.18312,1.18278,1.18310,127
2017-08-14T02:45:00,1.18308,1.18320,1.18274,1.18275,129
2017-08-14T03:00:00,1.18276,1.18314,1.18272,1.18292,117
2017-08-14T03:15:00,1.18292,1.18306,1.18268,1.18274,135
2017-08-14T03:30:00,1.18278,1.18278,1.18248,1.18252,84
2017-08-14T03:45:00,1.18256,1.18274,1.18250,1.18270,106
2017-08-14T04:00:00,1.18270,1.18274,1.18230,1.18246,142
2017-08-14T04:15:00,1.18246,1.18246,1.18214,1.18219,153
2017-08-14T04:30:00,1.18218,1.18249,1.18214,1.18230,127
2017-08-14T04:45:00,1.18233,1.18233,1.18176,1.18184,193
2017-08-14T05:00:00,1.18180,1.18188,1.18116,1.18130,325
2017-08-14T05:15:00,1.18131,1.18184,1.18119,1.18166,145
2017-08-14T05:30:00,1.18164,1.18172,1.18100,1.18110,278
2017-08-14T05:45:00,1.18114,1.18213,1.18099,1.18196,265
2017-08-14T06:00:00,1.18192,1.18200,1.18129,1.18165,563
2017-08-14T06:15:00,1.18160,1.18216,1.18104,1.18200,498
2017-08-14T06:30:00,1.18196,1.18297,1.18196,1.18252,685
2017-08-14T06:45:00,1.18257,1.18331,1.18232,1.18308,434
2017-08-14T07:00:00,1.18302,1.18384,1.18240,1.18244,747
2017-08-14T07:15:00,1.18245,1.18264,1.18211,1.18224,491
2017-08-14T07:30:00,1.18224,1.18237,1.18109,1.18110,539
2017-08-14T07:45:00,1.18108,1.18140,1.18007,1.18078,1060
2017-08-14T08:00:00,1.18074,1.18094,1.17953,1.17984,656
2017-08-14T08:15:00,1.17982,1.18017,1.17957,1.17990,639
2017-08-14T08:30:00,1.17986,1.18028,1.17922,1.17996,646
2017-08-14T08:45:00,1.17993,1.18048,1.17976,1.18034,539
2017-08-14T09:00:00,1.18032,1.18069,1.17996,1.18052,596
2017-08-14T09:15:00,1.18048,1.18072,1.17989,1.18012,539
2017-08-14T09:30:00,1.18012,1.18054,1.17991,1.18010,334
2017-08-14T09:45:00,1.18012,1.18025,1.17970,1.17981,345
2017-08-14T10:00:00,1.17984,1.18040,1.17976,1.17986,367
2017-08-14T10:15:00,1.17982,1.17994,1.17912,1.17945,531
2017-08-14T10:30:00,1.17948,1.17990,1.17925,1.17980,289
2017-08-14T10:45:00,1.17980,1.18009,1.17956,1.17989,387
2017-08-14T11:00:00,1.17991,1.17992,1.17873,1.17916,669
2017-08-14T11:15:00,1.17918,1.17955,1.17910,1.17948,340
2017-08-14T11:30:00,1.17948,1.17988,1.17942,1.17974,430
2017-08-14T11:45:00,1.17974,1.18002,1.17920,1.17923,378
2017-08-14T12:00:00,1.17925,1.18000,1.17925,1.17966,439
2017-08-14T12:15:00,1.17968,1.17984,1.17912,1.17960,563
2017-08-14T12:30:00,1.17957,1.17984,1.17916,1.17971,471
2017-08-14T12:45:00,1.17969,1.17996,1.17941,1.17956,557
2017-08-14T13:00:00,1.17962,1.18018,1.17922,1.17922,508
2017-08-14T13:15:00,1.17920,1.17942,1.17884,1.17898,566
2017-08-14T13:30:00,1.17894,1.17940,1.17845,1.17924,765
2017-08-14T13:45:00,1.17920,1.17930,1.17870,1.17908,606
2017-08-14T14:00:00,1.17910,1.17910,1.17700,1.17806,1596
2017-08-14T14:15:00,1.17808,1.17830,1.17737,1.17797,661
2017-08-14T14:30:00,1.17794,1.17831,1.17764,1.17828,464
2017-08-14T14:45:00,1.17830,1.17840,1.17772,1.17822,679
2017-08-14T15:00:00,1.17820,1.17864,1.17816,1.17830,472
2017-08-14T15:15:00,1.17834,1.17874,1.17776,1.17788,595
2017-08-14T15:30:00,1.17788,1.17880,1.17745,1.17870,527
2017-08-14T15:45:00,1.17867,1.17881,1.17835,1.17862,294
2017-08-14T16:00:00,1.17858,1.17860,1.17754,1.17762,276
2017-08-14T16:15:00,1.17760,1.17852,1.17758,1.17830,287
2017-08-14T16:30:00,1.17828,1.17897,1.17828,1.17892,218
2017-08-14T16:45:00,1.17892,1.17960,1.17882,1.17933,285
2017-08-14T17:00:00,1.17930,1.17952,1.17903,1.17922,217
2017-08-14T17:15:00,1.17921,1.17923,1.17908,1.17914,108
2017-08-14T17:30:00,1.17910,1.17917,1.17780,1.17797,397
2017-08-14T17:45:00,1.17794,1.17794,1.17722,1.17734,591
2017-08-14T18:00:00,1.17730,1.17795,1.17730,1.17772,318
2017-08-14T18:15:00,1.17770,1.17804,1.17742,1.17761,200
2017-08-14T18:30:00,1.17759,1.17858,1.17754,1.17794,344
2017-08-14T18:45:00,1.17797,1.17864,1.17797,1.17832,431
2017-08-14T19:00:00,1.17836,1.17859,1.17815,1.17830,228
2017-08-14T19:15:00,1.17834,1.17870,1.17830,1.17852,176
2017-08-14T19:30:00,1.17856,1.17888,1.17834,1.17858,241
2017-08-14T19:45:00,1.17856,1.17862,1.17832,1.17850,242
2017-08-14T20:00:00,1.17846,1.17872,1.17842,1.17872,149
2017-08-14T20:15:00,1.17875,1.17884,1.17844,1.17846,158
2017-08-14T20:30:00,1.17844,1.17849,1.17812,1.17822,238
2017-08-14T20:45:00,1.17823,1.17824,1.17782,1.17804,439
2017-08-14T21:00:00,1.17799,1.17818,1.17765,1.17794,149
2017-08-14T21:15:00,1.17786,1.17800,1.17765,1.17792,187
2017-08-14T21:30:00,1.17790,1.17790,1.17770,1.17772,60
2017-08-14T21:45:00,1.17770,1.17770,1.17754,1.17761,246
2017-08-14T22:00:00,1.17766,1.17790,1.17752,1.17776,284
2017-08-14T22:15:00,1.17782,1.17782,1.17768,1.17776,73
2017-08-14T22:30:00,1.17780,1.17810,1.17776,1.17790,116
2017-08-14T22:45:00,1.17788,1.17791,1.17772,1.17785,68
2017-08-14T23:00:00,1.17782,1.17790,1.17774,1.17790,37
2017-08-14T23:15:00,1.17790,1.17804,1.17779,1.17790,34
2017-08-14T23:30:00,1.17794,1.17794,1.17736,1.17739,145
2017-08-14T23:45:00,1.17734,1.17756,1.17684,1.17756,156
2017-08-15T00:00:00,1.17760,1.17837,1.17752,1.17827,381
2017-08-15T00:15:00,1.17832,1.17896,1.17796,1.17882,527
2017-08-15T00:30:00,1.17880,1.17880,1.17806,1.17832,347
2017-08-15T00:45:00,1.17836,1.17842,1.17802,1.17814,240
2017-08-15T01:00:00,1.17819,1.17882,1.17819,1.17882,360
2017-08-15T01:15:00,1.17884,1.17911,1.17856,1.17862,269
2017-08-15T01:30:00,1.17862,1.17928,1.17857,1.17900,417
2017-08-15T01:45:00,1.17896,1.17896,1.17852,1.17853,150
2017-08-15T02:00:00,1.17852,1.17856,1.17820,1.17834,160
2017-08-15T02:15:00,1.17832,1.17860,1.17816,1.17838,137
2017-08-15T02:30:00,1.17836,1.17848,1.17819,1.17829,115
2017-08-15T02:45:00,1.17827,1.17843,1.17819,1.17830,76
2017-08-15T03:00:00,1.17826,1.17838,1.17820,1.17836,92
2017-08-15T03:15:00,1.17839,1.17842,1.17824,1.17830,61
2017-08-15T03:30:00,1.17826,1.17826,1.17802,1.17810,93
2017-08-15T03:45:00,1.17814,1.17830,1.17812,1.17821,61
2017-08-15T04:00:00,1.17824,1.17862,1.17798,1.17829,263
2017-08-15T04:15:00,1.17828,1.17832,1.17816,1.17828,114
2017-08-15T04:30:00,1.17827,1.17836,1.17817,1.17817,94
2017-08-15T04:45:00,1.17813,1.17818,1.17768,1.17774,193
2017-08-15T05:00:00,1.17776,1.17780,1.17746,1.17768,218
2017-08-15T05:15:00,1.17767,1.17795,1.17767,1.17776,103
2017-08-15T05:30:00,1.17771,1.17778,1.17722,1.17741,353
2017-08-15T05:45:00,1.17746,1.17746,1.17598,1.17607,572
2017-08-15T06:00:00,1.17605,1.17641,1.17533,1.17553,635
2017-08-15T06:15:00,1.17558,1.17596,1.17506,1.17562,605
2017-08-15T06:30:00,1.17565,1.17630,1.17550,1.17562,511
2017-08-15T06:45:00,1.17560,1.17560,1.17362,1.17429,1381
2017-08-15T07:00:00,1.17428,1.17452,1.17208,1.17312,1440
2017-08-15T07:15:00,1.17308,1.17396,1.17291,1.17381,795
2017-08-15T07:30:00,1.17384,1.17454,1.17371,1.17444,701
2017-08-15T07:45:00,1.17444,1.17474,1.17400,1.17462,465
2017-08-15T08:00:00,1.17459,1.17615,1.17442,1.17538,948
2017-08-15T08:15:00,1.17537,1.17588,1.17513,1.17526,593
2017-08-15T08:30:00,1.17524,1.17692,1.17489,1.17672,953
2017-08-15T08:45:00,1.17673,1.17677,1.17554,1.17566,605
2017-08-15T09:00:00,1.17562,1.17632,1.17552,1.17594,589
2017-08-15T09:15:00,1.17595,1.17638,1.17547,1.17574,557
2017-08-15T09:30:00,1.17578,1.17612,1.17546,1.17602,527
2017-08-15T09:45:00,1.17598,1.17598,1.17494,1.17496,578
2017-08-15T10:00:00,1.17498,1.17524,1.17444,1.17487,586
2017-08-15T10:15:00,1.17484,1.17484,1.17390,1.17467,593
2017-08-15T10:30:00,1.17462,1.17505,1.17428,1.17474,412
2017-08-15T10:45:00,1.17472,1.17511,1.17454,1.17496,341
2017-08-15T11:00:00,1.17498,1.17578,1.17456,1.17559,611
2017-08-15T11:15:00,1.17558,1.17571,1.17450,1.17484,659
2017-08-15T11:30:00,1.17480,1.17482,1.17387,1.17398,713
2017-08-15T11:45:00,1.17399,1.17413,1.17340,1.17396,483
2017-08-15T12:00:00,1.17396,1.17452,1.17360,1.17426,936
2017-08-15T12:15:00,1.17423,1.17448,1.17367,1.17402,736
2017-08-15T12:30:00,1.17398,1.17411,1.16938,1.17006,3818
2017-08-15T12:45:00,1.17007,1.17082,1.16873,1.16918,2221
2017-08-15T13:00:00,1.16919,1.17034,1.16900,1.16994,1259
2017-08-15T13:15:00,1.16990,1.17148,1.16984,1.17112,1003
2017-08-15T13:30:00,1.17112,1.17243,1.17072,1.17202,1458
2017-08-15T13:45:00,1.17205,1.17218,1.17056,1.17072,794
2017-08-15T14:00:00,1.17070,1.17089,1.17010,1.17068,1032
2017-08-15T14:15:00,1.17068,1.17116,1.17014,1.17108,933
2017-08-15T14:30:00,1.17108,1.17166,1.17108,1.17130,812
2017-08-15T14:45:00,1.17126,1.17194,1.17088,1.17188,811
2017-08-15T15:00:00,1.17187,1.17218,1.17142,1.17194,861
2017-08-15T15:15:00,1.17196,1.17342,1.17188,1.17280,916
2017-08-15T15:30:00,1.17281,1.17312,1.17236,1.17304,510
2017-08-15T15:45:00,1.17304,1.17388,1.17280,1.17358,587
2017-08-15T16:00:00,1.17354,1.17370,1.17318,1.17328,425
2017-08-15T16:15:00,1.17330,1.17377,1.17295,1.17348,399
2017-08-15T16:30:00,1.17350,1.17375,1.17338,1.17366,232
2017-08-15T16:45:00,1.17368,1.17384,1.17322,1.17371,322
2017-08-15T17:00:00,1.17366,1.17428,1.17365,1.17428,363
2017-08-15T17:15:00,1.17426,1.17434,1.17390,1.17404,350
2017-08-15T17:30:00,1.17402,1.17410,1.17370,1.17410,231
2017-08-15T17:45:00,1.17410,1.17410,1.17376,1.17383,216
2017-08-15T18:00:00,1.17386,1.17390,1.17322,1.17345,172
2017-08-15T18:15:00,1.17348,1.17348,1.17308,1.17323,172
2017-08-15T18:30:00,1.17326,1.17352,1.17274,1.17336,279
2017-08-15T18:45:00,1.17334,1.17361,1.17324,1.17340,354
2017-08-15T19:00:00,1.17336,1.17388,1.17328,1.17383,181
2017-08-15T19:15:00,1.17378,1.17398,1.17370,1.17396,119
2017-08-15T19:30:00,1.17400,1.17401,1.17370,1.17385,177
2017-08-15T19:45:00,1.17381,1.17404,1.17366,1.17398,237
2017-08-15T20:00:00,1.17395,1.17402,1.17369,1.17395,68
2017-08-15T20:15:00,1.17390,1.17390,1.17352,1.17358,77
2017-08-15T20:30:00,1.17356,1.17384,1.17338,1.17346,201
2017-08-15T20:45:00,1.17348,1.17361,1.17324,1.17350,214
2017-08-15T21:00:00,1.17347,1.17370,1.17342,1.17348,114
2017-08-15T21:15:00,1.17340,1.17370,1.17340,1.17357,138
2017-08-15T21:30:00,1.17360,1.17384,1.17343,1.17346,133
2017-08-15T21:45:00,1.17348,1.17375,1.17336,1.17354,691
2017-08-15T22:00:00,1.17357,1.17376,1.17340,1.17365,167
2017-08-15T22:15:00,1.17364,1.17388,1.17362,1.17383,210
2017-08-15T22:30:00,1.17378,1.17383,1.17298,1.17356,269
2017-08-15T22:45:00,1.17354,1.17378,1.17344,1.17374,110
2017-08-15T23:00:00,1.17370,1.17405,1.17364,1.17394,146
2017-08-15T23:15:00,1.17398,1.17433,1.17398,1.17420,104
2017-08-15T23:30:00,1.17418,1.17422,1.17392,1.17413,81
2017-08-15T23:45:00,1.17415,1.17415,1.17393,1.17406,75
2017-08-16T00:00:00,1.17404,1.17416,1.17364,1.17410,248
2017-08-16T00:15:00,1.17412,1.17455,1.17408,1.17451,250
2017-08-16T00:30:00,1.17456,1.17456,1.17392,1.17400,186
2017-08-16T00:45:00,1.17404,1.17422,1.17376,1.17380,170
2017-08-16T01:00:00,1.17384,1.17389,1.17368,1.17373,158
2017-08-16T01:15:00,1.17368,1.17386,1.17346,1.17386,273
2017-08-16T01:30:00,1.17382,1.17419,1.17366,1.17418,209
2017-08-16T01:45:00,1.17416,1.17416,1.17386,1.17390,172
2017-08-16T02:00:00,1.17391,1.17416,1.17376,1.17414,191
2017-08-16T02:15:00,1.17411,1.17417,1.17397,1.17400,68
2017-08-16T02:30:00,1.17396,1.17413,1.17364,1.17367,163
2017-08-16T02:45:00,1.17369,1.17374,1.17360,1.17364,35
2017-08-16T03:00:00,1.17362,1.17385,1.17358,1.17370,48
2017-08-16T03:15:00,1.17366,1.17396,1.17365,1.17386,56
2017-08-16T03:30:00,1.17387,1.17397,1.17373,1.17392,79
2017-08-16T03:45:00,1.17394,1.17402,1.17385,1.17396,47
2017-08-16T04:00:00,1.17394,1.17400,1.17385,1.17392,62
2017-08-16T04:15:00,1.17396,1.17396,1.17380,1.17396,71
2017-08-16T04:30:00,1.17392,1.17422,1.17392,1.17396,98
2017-08-16T04:45:00,1.17396,1.17435,1.17396,1.17426,102
2017-08-16T05:00:00,1.17424,1.17460,1.17408,1.17454,177
2017-08-16T05:15:00,1.17458,1.17478,1.17414,1.17424,256
2017-08-16T05:30:00,1.17425,1.17425,1.17377,1.17392,235
2017-08-16T05:45:00,1.17394,1.17446,1.17390,1.17417,212
2017-08-16T06:00:00,1.17418,1.17418,1.17357,1.17398,181
2017-08-16T06:15:00,1.17402,1.17402,1.17240,1.17249,646
2017-08-16T06:30:00,1.17252,1.17332,1.17245,1.17311,375
2017-08-16T06:45:00,1.17314,1.17357,1.17296,1.17308,410
2017-08-16T07:00:00,1.17310,1.17355,1.17288,1.17326,586
2017-08-16T07:15:00,1.17328,1.17569,1.17314,1.17542,799
2017-08-16T07:30:00,1.17544,1.17582,1.17493,1.17542,758
2017-08-16T07:45:00,1.17540,1.17540,1.17142,1.17158,2275
2017-08-16T08:00:00,1.17158,1.17244,1.16914,1.17128,2681
2017-08-16T08:15:00,1.17124,1.17182,1.17048,1.17142,773
2017-08-16T08:30:00,1.17142,1.17392,1.17126,1.17340,1719
2017-08-16T08:45:00,1.17342,1.17356,1.17252,1.17260,1017
2017-08-16T09:00:00,1.17258,1.17366,1.17258,1.17335,858
2017-08-16T09:15:00,1.17336,1.17397,1.17312,1.17359,597
2017-08-16T09:30:00,1.17356,1.17368,1.17286,1.17292,428
2017-08-16T09:45:00,1.17294,1.17350,1.17225,1.17235,567
2017-08-16T10:00:00,1.17238,1.17240,1.17026,1.17073,1125
2017-08-16T10:15:00,1.17068,1.17111,1.16952,1.16996,679
2017-08-16T10:30:00,1.16995,1.17070,1.16985,1.16992,583
2017-08-16T10:45:00,1.16994,1.17063,1.16986,1.17019,516
2017-08-16T11:00:00,1.17017,1.17061,1.17002,1.17036,491
2017-08-16T11:15:00,1.17038,1.17085,1.16988,1.17028,459
2017-08-16T11:30:00,1.17026,1.17150,1.17023,1.17060,883
2017-08-16T11:45:00,1.17056,1.17117,1.16984,1.17113,811
2017-08-16T12:00:00,1.17114,1.17146,1.17077,1.17098,768
2017-08-16T12:15:00,1.17100,1.17158,1.17054,1.17058,600
2017-08-16T12:30:00,1.17055,1.17210,1.17055,1.17123,1745
2017-08-16T12:45:00,1.17127,1.17138,1.17017,1.17031,1179
2017-08-16T13:00:00,1.17034,1.17066,1.16813,1.16916,1857
2017-08-16T13:15:00,1.16918,1.16977,1.16916,1.16924,572
2017-08-16T13:30:00,1.16926,1.16997,1.16926,1.16996,1025
2017-08-16T13:45:00,1.16996,1.16996,1.16942,1.16946,961
2017-08-16T14:00:00,1.16946,1.17058,1.16934,1.17045,649
2017-08-16T14:15:00,1.17040,1.17079,1.17035,1.17048,395
2017-08-16T14:30:00,1.17050,1.17124,1.17036,1.17120,664
2017-08-16T14:45:00,1.17120,1.17164,1.17018,1.17032,827
2017-08-16T15:00:00,1.17032,1.17063,1.16984,1.17050,1022
2017-08-16T15:15:00,1.17044,1.17094,1.17021,1.17052,520
2017-08-16T15:30:00,1.17052,1.17054,1.16934,1.16974,479
2017-08-16T15:45:00,1.16976,1.17024,1.16967,1.17018,454
2017-08-16T16:00:00,1.17021,1.17044,1.16961,1.16994,397
2017-08-16T16:15:00,1.16992,1.17004,1.16931,1.16980,320
2017-08-16T16:30:00,1.16980,1.16988,1.16912,1.16937,265
2017-08-16T16:45:00,1.16940,1.17030,1.16939,1.17019,433
2017-08-16T17:00:00,1.17020,1.17252,1.17006,1.17245,1120
2017-08-16T17:15:00,1.17247,1.17368,1.17219,1.17296,1421
2017-08-16T17:30:00,1.17296,1.17398,1.17289,1.17376,873
2017-08-16T17:45:00,1.17374,1.17428,1.17331,1.17344,935
2017-08-16T18:00:00,1.17346,1.17748,1.17310,1.17667,5553
2017-08-16T18:15:00,1.17670,1.17790,1.17670,1.17735,2440
2017-08-16T18:30:00,1.17733,1.17777,1.17658,1.17661,1398
2017-08-16T18:45:00,1.17666,1.17747,1.17664,1.17684,799
2017-08-16T19:00:00,1.17680,1.17708,1.17631,1.17649,659
2017-08-16T19:15:00,1.17654,1.17672,1.17627,1.17652,363
2017-08-16T19:30:00,1.17657,1.17736,1.17654,1.17666,292
2017-08-16T19:45:00,1.17664,1.17722,1.17650,1.17692,417
2017-08-16T20:00:00,1.17690,1.17715,1.17674,1.17674,282
2017-08-16T20:15:00,1.17677,1.17695,1.17661,1.17680,184
2017-08-16T20:30:00,1.17675,1.17678,1.17660,1.17672,90
2017-08-16T20:45:00,1.17674,1.17688,1.17660,1.17676,195
2017-08-16T21:00:00,1.17659,1.17713,1.17656,1.17683,209
2017-08-16T21:15:00,1.17684,1.17722,1.17682,1.17720,497
2017-08-16T21:30:00,1.17726,1.17727,1.17688,1.17696,850
2017-08-16T21:45:00,1.17704,1.17728,1.17688,1.17722,1071
2017-08-16T22:00:00,1.17720,1.17762,1.17701,1.17722,420
2017-08-16T22:15:00,1.17720,1.17754,1.17708,1.17733,188
2017-08-16T22:30:00,1.17730,1.17772,1.17728,1.17752,144
2017-08-16T22:45:00,1.17750,1.17797,1.17748,1.17772,110
2017-08-16T23:00:00,1.17768,1.17792,1.17730,1.17732,112
2017-08-16T23:15:00,1.17735,1.17742,1.17716,1.17718,53
2017-08-16T23:30:00,1.17721,1.17741,1.17700,1.17714,87
2017-08-16T23:45:00,1.17712,1.17746,1.17712,1.17739,86
2017-08-17T00:00:00,1.17734,1.17748,1.17706,1.17720,297
2017-08-17T00:15:00,1.17716,1.17716,1.17648,1.17684,261
2017-08-17T00:30:00,1.17683,1.17684,1.17658,1.17668,149
2017-08-17T00:45:00,1.17668,1.17698,1.17656,1.17681,290
2017-08-17T01:00:00,1.17684,1.17721,1.17668,1.17706,355
2017-08-17T01:15:00,1.17707,1.17848,1.17707,1.17842,446
2017-08-17T01:30:00,1.17838,1.17838,1.17684,1.17833,837
2017-08-17T01:45:00,1.17835,1.17893,1.17810,1.17886,343
2017-08-17T02:00:00,1.17889,1.17902,1.17856,1.17868,218
2017-08-17T02:15:00,1.17873,1.17883,1.17818,1.17860,151
2017-08-17T02:30:00,1.17864,1.17866,1.17776,1.17800,281
2017-08-17T02:45:00,1.17801,1.17831,1.17784,1.17824,116
2017-08-17T03:00:00,1.17819,1.17834,1.17776,1.17786,195
2017-08-17T03:15:00,1.17790,1.17808,1.17768,1.17776,194
2017-08-17T03:30:00,1.17781,1.17784,1.17746,1.17772,102
2017-08-17T03:45:00,1.17776,1.17788,1.17756,1.17776,95
2017-08-17T04:00:00,1.17776,1.17822,1.17776,1.17792,99
2017-08-17T04:15:00,1.17796,1.17810,1.17778,1.17802,75
2017-08-17T04:30:00,1.17806,1.17818,1.17788,1.17812,69
2017-08-17T04:45:00,1.17817,1.17823,1.17778,1.17792,107
2017-08-17T05:00:00,1.17790,1.17900,1.17790,1.17872,242
2017-08-17T05:15:00,1.17866,1.17896,1.17773,1.17784,252
2017-08-17T05:30:00,1.17778,1.17838,1.17755,1.17806,249
2017-08-17T05:45:00,1.17804,1.17804,1.17762,1.17791,165
2017-08-17T06:00:00,1.17788,1.17804,1.17725,1.17756,404
2017-08-17T06:15:00,1.17752,1.17797,1.17709,1.17724,347
2017-08-17T06:30:00,1.17722,1.17755,1.17708,1.17741,375
2017-08-17T06:45:00,1.17744,1.17778,1.17630,1.17632,642
2017-08-17T07:00:00,1.17628,1.17661,1.17529,1.17554,867
2017-08-17T07:15:00,1.17556,1.17584,1.17509,1.17554,533
2017-08-17T07:30:00,1.17550,1.17628,1.17513,1.17606,556
2017-08-17T07:45:00,1.17608,1.17611,1.17551,1.17558,403
2017-08-17T08:00:00,1.17556,1.17561,1.17332,1.17378,779
2017-08-17T08:15:00,1.17378,1.17442,1.17373,1.17404,428
2017-08-17T08:30:00,1.17408,1.17440,1.17364,1.17386,638
2017-08-17T08:45:00,1.17381,1.17381,1.17302,1.17329,621
2017-08-17T09:00:00,1.17332,1.17375,1.17324,1.17346,423
2017-08-17T09:15:00,1.17342,1.17360,1.17226,1.17266,576
2017-08-17T09:30:00,1.17264,1.17298,1.17237,1.17257,329
2017-08-17T09:45:00,1.17252,1.17264,1.17038,1.17068,955
2017-08-17T10:00:00,1.17070,1.17086,1.16946,1.17051,880
2017-08-17T10:15:00,1.17051,1.17080,1.17034,1.17042,503
2017-08-17T10:30:00,1.17044,1.17062,1.16900,1.16914,692
2017-08-17T10:45:00,1.16912,1.16998,1.16902,1.16976,789
2017-08-17T11:00:00,1.16972,1.16992,1.16882,1.16978,868
2017-08-17T11:15:00,1.16976,1.17020,1.16926,1.17010,612
2017-08-17T11:30:00,1.17010,1.17011,1.16622,1.16880,5087
2017-08-17T11:45:00,1.16874,1.17140,1.16850,1.16996,2495
2017-08-17T12:00:00,1.16994,1.17045,1.16924,1.16964,1425
2017-08-17T12:15:00,1.16968,1.16992,1.16894,1.16979,1374
2017-08-17T12:30:00,1.16978,1.16996,1.16834,1.16876,1874
2017-08-17T12:45:00,1.16878,1.16967,1.16814,1.16934,1127
2017-08-17T13:00:00,1.16930,1.17037,1.16924,1.17016,734
2017-08-17T13:15:00,1.17022,1.17198,1.16984,1.17176,1063
2017-08-17T13:30:00,1.17178,1.17190,1.17113,1.17126,1082
2017-08-17T13:45:00,1.17124,1.17289,1.17116,1.17276,1046
2017-08-17T14:00:00,1.17276,1.17429,1.17240,1.17359,3350
2017-08-17T14:15:00,1.17356,1.17476,1.17294,1.17310,1659
2017-08-17T14:30:00,1.17312,1.17344,1.17148,1.17326,2600
2017-08-17T14:45:00,1.17324,1.17470,1.17288,1.17452,1893
2017-08-17T15:00:00,1.17457,1.17458,1.17318,1.17392,1491
2017-08-17T15:15:00,1.17396,1.17440,1.17358,1.17412,556
2017-08-17T15:30:00,1.17412,1.17438,1.17379,1.17384,487
2017-08-17T15:45:00,1.17383,1.17440,1.17340,1.17353,659
2017-08-17T16:00:00,1.17357,1.17428,1.17321,1.17401,553
2017-08-17T16:15:00,1.17406,1.17434,1.17396,1.17417,464
2017-08-17T16:30:00,1.17422,1.17470,1.17404,1.17467,437
2017-08-17T16:45:00,1.17470,1.17540,1.17404,1.17414,739
2017-08-17T17:00:00,1.17412,1.17488,1.17412,1.17469,413
2017-08-17T17:15:00,1.17472,1.17518,1.17422,1.17499,499
2017-08-17T17:30:00,1.17498,1.17502,1.17416,1.17425,584
2017-08-17T17:45:00,1.17430,1.17445,1.17391,1.17418,359
2017-08-17T18:00:00,1.17417,1.17460,1.17404,1.17434,324
2017-08-17T18:15:00,1.17431,1.17473,1.17429,1.17446,267
2017-08-17T18:30:00,1.17443,1.17498,1.17434,1.17496,207
2017-08-17T18:45:00,1.17500,1.17514,1.17397,1.17399,417
2017-08-17T19:00:00,1.17400,1.17472,1.17394,1.17447,332
2017-08-17T19:15:00,1.17451,1.17468,1.17364,1.17376,594
2017-08-17T19:30:00,1.17372,1.17417,1.17346,1.17369,572
2017-08-17T19:45:00,1.17374,1.17384,1.17269,1.17279,716
2017-08-17T20:00:00,1.17284,1.17333,1.17284,1.17300,194
2017-08-17T20:15:00,1.17300,1.17303,1.17189,1.17204,254
2017-08-17T20:30:00,1.17206,1.17222,1.17179,1.17214,163
2017-08-17T20:45:00,1.17214,1.17253,1.17214,1.17242,291
2017-08-17T21:00:00,1.17219,1.17247,1.17182,1.17220,408
2017-08-17T21:15:00,1.17218,1.17249,1.17200,1.17239,1484
2017-08-17T21:30:00,1.17238,1.17284,1.17202,1.17238,1146
2017-08-17T21:45:00,1.17245,1.17296,1.17228,1.17252,1159
2017-08-17T22:00:00,1.17252,1.17312,1.17250,1.17273,417
